"raster_name","contig_park","lsi_park","circle_park","district","shannon_index","total_edge","contig","lsi","circle","X4_lpi_0m","X6_lpi_0m","X4_ed_0m","X6_ed_0m","X4_contig_mn_0m","X6_contig_mn_0m","X4_pland_0m","X6_pland_0m","X4_nlsi_0m","X6_nlsi_0m","X4_te_0m","X6_te_0m","X4_np_0m","X6_np_0m","X1_lpi_0m","X1_ed_0m","X1_contig_mn_0m","X1_pland_0m","X1_nlsi_0m","X1_te_0m","X1_np_0m","X2_lpi_0m","X5_lpi_0m","X2_ed_0m","X5_ed_0m","X2_contig_mn_0m","X5_contig_mn_0m","X2_pland_0m","X5_pland_0m","X2_nlsi_0m","X5_nlsi_0m","X2_te_0m","X5_te_0m","X2_np_0m","X5_np_0m","pq_area","pq_PrefReg","Categoria","Mobilidade","Acessibili","Equip_cria","Equip_espo","Sinalizaca","Nota_Infra","Manejo_Con","Residuos_s","Ambientes_","Nota_manej","Nota_segur","Nota_gesta","ID","area","altmean","vol_asum","vol_bsum","alt_bmean","area_agua","ds_codigo","Media_GeoSES","Media_educacao","Media_mobilidade","Media_pobreza","Media_privacao_material","Media_riqueza","Media_renda","Media_segregacao","contig_mn_tree"
"LIONS TUCURUVI","0.989804945254151","1.39473684210526","0.508135432766029","TUCURUVI","9.8161238016594","1052.54648342765","0.304074406727745","7.47435897435897","0.521349823314243","83.6809485313932","2.25815144165993","1052.54648342765","1052.54648342765","0.800447507213661","0.276999510337605","85.281595257343","14.718404742657","0.216805276742185","0.214299047974613",1953,1953,6,110,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"22991","SANTANA/TUCURUVI","Urbano","0.12","0.07","0.12","0.08","0.02","1.21","0.36","0.2","0.37","0.94","0.8","0.6",66,"118530.618","8.74090101596621","142710.505662426","1531.67727702856","4.00962637965592","0",82,"0.051117116147838","21.2971835482573","30.6594345620364","1.98124481395893","85.1628847403999","12.5924281154752","5203.56357924285","0.238970330364059","0.800447507213661"
"LUIZ CARLOS PRESTES","0.98250011502296","1.75872093023256","0.474724153243929","BUTANTA","10.2375897856205","227.159082791628","0.292371289168055","3.61791044776119","0.549379038506729","84.970355025359","0.460747196228302","227.159082791628","227.159082791628","0.861024393790787","0.262958197549638","97.7962711622259","2.20372883777413","0.380210949271723","0.331081081081081",636,636,3,58,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"25760","BUTANTA","Urbano","0.1","0.1","0.29","0.08","0.03","1.21","0.35","0.13","0.18","0.66","0.86","0.36",77,"137318.425","14.5912401770389","403093.953320831","2285.22756624222","4.15671299343562","0",12,"0.354137392558993","35.3065717334706","36.7111045266809","2.6543379147186","94.0410433378493","40.5153631475851","8096.94903902449","0.377808091021985","0.861024393790787"
"LUZ","0.995542599939857","1.20217729393468","0.351107599907865","BOM RETIRO","11.2904388668883","697.404202719407","0.274071755915553","10.6977152899824","0.507504059505186","86.6959208899876","1.44746600741656","697.404202719407","697.404202719407","0.571927984082655","0.24078194217923","88.0766378244747","11.9233621755253","0.195932146876172","0.18203718250851",5642,5642,38,340,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"103094","SE","Urbano","0.07","0.05","0.11","0.05","0.05","1","0.29","0.25","0.37","0.91","0.93","0.75",18,"38843.506","15.7172734820588","1165738.38620919","109762.442005485","11.1208147928557","2359836",9,"-0.064461926205521","13.8597658357185","46.5160384089102","10.6733998685739","76.2398599307725","29.2227541199666","3448.13869869638","-0.003866085296259","0.571927984082655"
"MARIO PIMENTA CAMARGO","0.995133798995754","1.4692082111437","0.478180021525982","ITAIM BIBI","11.4021521843536","1035.65327843721","0.365717110006758","18.8479338842975","0.546878418764317","15.4581490079278","15.700144540318","1035.65327843721","1035.65327843721","0.585747587039765","0.289009237279655","48.969602733126","51.030397266874","0.0759051438456959","0.0869724995406382",9458,9458,190,545,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"116106","PINHEIROS","Urbano","0.12","0.04","0.15","0.08","0.07","1.26","0.31","0.35","0.1","0.76","0.93","0.43",19,"16451.569","8.36261341864009","398971.9235899","15660.0839979351","4.63419796016058","0",35,"0.799842302788048","51.3094962665654","45.5714961475806","0.754599551369152","96.9430094087247","83.1786417300679","13916.6412339133","0.614216524886725","0.585747587039765"
"MBOI MIRIM","0.996103361274448","1.48059360730594","0.657681877325629","JARDIM ANGELA","11.8950069894243","249.239831756492","0.290224022188824","4.57364787111623","0.543759038534294","15.262165340566","0.598599383389662","236.579189930817","153.199063430345","0.31924905923417","0.262909118116188","22.2403508957801","2.34778094440972","0.0308647885301228","0.178350515463918",4466,2892,84,115,"75.4118681598101","108.701410151822","0.99333487873296","75.4118681598101","0.00951730613290086",2052,1,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"191888","MBOI MIRIM","Urbano","0.09","0.08","0.09","0.05","0.03","1.1","0.27","0.37","0.27","0.92","0.89","0.32",47,"19153.746","19.8232310397424","3601345.85268313","1418.96095252037","4.55412950492524","3821481",43,"-0.668929580125923","2.34948225657424","11.201986463817","21.0001268549488","54.208665647611","0.150363606191417","1771.99892519733","-0.200588544864371","0.656291968983565"
"NABUCO","0.990582969456209","1.46857142857143","0.532481395348053","JABAQUARA","10.2838205509871","462.360832113309","0.227203853036282","4.11078717201166","0.50055378944061","95.8326240168874","1.1576044397535","462.360832113309","462.360832113309","0.494335844242482","0.211851439748569","96.1118109700044","3.88818902999557","0.297446939403261","0.3235559566787",1358,1358,5,87,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"30466","JABAQUARA","Urbano","0.08","0.02","0.13","0.08","0.03","0.8","0.4","0.35","0.34","1.09","0.71","0.67",83,"48844.099","12.7172278413179","362943.323977292","2750.65370079875","4.33744898919292","0",38,"-0.09476709186651","17.6571624661182","31.6164589855447","8.89902932687021","76.2858700296098","16.0828488050077","4706.92852958577","0.11318247857462","0.494335844242482"
"NASCENTES DO RIBEIRAO COLONIA","0.995941262313024","1.01960784313725","0.382812295808885","PARELHEIROS","11.236963650144","806.389749862647","0.368504836512672","9.7403536977492","0.515280302637992","4.78712927736946","21.4560419625364","749.271771693947","693.190417448454","0.599146516837635","0.208166612007531","23.0576259238911","32.4888303772274","0.0870165433272229","0.0646268872238356",7228,6687,88,138,"20.7666870536038","170.317310582894","0.978573874216908","44.4535436988815","0.0117866223008518",1643,3,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"110685","PARELHEIROS","Urbano","0.09","0.03","0","0.05","0.03","0.78","0.35","0.3","0.37","1.03","0.74","0.69",4,"110164.738","15.1944512428498","1008729.22911032","7651.8500264287","3.82927562939007","11051.77",55,"-0.771254034953909","2.6367367421976","14.0035732752553","24.5754800995039","35.1786980003637","0","1721.26646912643","-0.220710454943869","0.788860195527271"
"NOVE DE JULHO (ORLA DO GUARAPIRANGA)","0.995070672142724","3.37155669442665","0.614052759550303","CIDADE DUTRA","12.8582051298639","580.716840070828","0.324784167581839","17.6703422053232","0.520747289021424","4.04712581156619","13.9398428368072","508.384737347669","551.020171976807","0.40705041239359","0.246688208070292","18.4054532618885","30.4982235235571","0.0855482356504619","0.0575646879756469",21964,23806,498,583,"0","0",NA,"0",NA,0,0,"18.3438841760506","0","102.028770817179","0","0.976406236007607",NA,"51.0963232145544","0","0.0113843735085207",NA,4408,0,7,0,"608475","CAPELA DO SOCORRO","Linear","0.06","0","0.02","0.08","0.02","0.37","0.07","0.16","0.09","0.34","0.31","0.17",113,"29504.818","7.24221746883628","994144.623610258","8423.83544886112","4.32833136531975","3017893",23,"-0.321666531996267","8.48566653330858","23.874193766652","11.4157653428733","72.9966771436227","3.45163515443289","3028.89837331301","-0.019638674519579","0.40705041239359"
"PARQUE DAS AGUAS","0.985902403389402","2.52757352941176","0.599512732423126","ITAIM PAULISTA","10.9651000769894","963.613465400456","0.327636924023542","11.4824742268041","0.554135524600984","50.4663194799006","3.11617141495626","963.613465400456","963.613465400456","0.497264640283776","0.291288127682063","78.2327512849314","21.7672487150686","0.126007926745934","0.15998106732931",5662,5662,57,266,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"6654","ITAIM PAULISTA","Urbano","0.04","0.07","0.15","0.06","0.01","0.7","0.17","0.1","0.13","0.41","0.65","0.52",151,"130080.796","9.07084033082692","441389.358208121","9396.7839147849","6.77013790937229","0",36,"-0.557912314429747","3.17775237001221","18.2914129642375","19.1331269886137","63.3876189520326","0.220421100091185","1918.16608519972","-0.167160828435478","0.497264640283776"
"PARQUE DE PARAISOPOLIS","0.990635331428486","2.13127413127413","0.707093160971668","VILA ANDRADE","11.1058577125848","267.181860388492","0.171922430140565","3.87234042553191","0.484552334033226","96.9043447005437","1.66838897125998","267.181860388492","267.181860388492","0.766927340916584","0.162974987873256","96.9193212622246","3.08067873777538","0.251863975268231","0.225950782997763",1784,1784,2,133,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"68000","CAMPO LIMPO","Urbano","0.12","0.07","0.17","0.04","0.07","1.19","0.31","0.22","0.37","0.91","0.68","0.52",3,"26755.331","17.7834122341398","1153125.35364527","114.540610522032","4.33407075085291","0",83,"-0.030423985503632","22.2303721427348","27.5293016880396","16.4621387825816","75.7316451314646","35.5993719157809","8732.68746794885","0.144805319119263","0.766927340916584"
"PARQUE DO POVO","0.99495288959938","1.48042168674699","0.479564630283457","ITAIM BIBI","11.3602456334066","1038.09034321284","0.378334868603469","18.7153716216216","0.548038699014167","14.6901947347382","16.3759922334533","1038.09034321284","1038.09034321284","0.584557627552692","0.30183287738037","47.2057563817029","52.7942436182971","0.0796304176037931","0.0906170584934928",9089,9089,184,496,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"133547","PINHEIROS","Urbano","0.12","0.04","0.15","0.08","0.07","1.26","0.31","0.35","0.1","0.76","0.93","0.43",2,"208632.951","8.29835540016456","364382.860210076","15580.5529076755","4.63500012127785","0",35,"0.799842302788048","51.3094962665654","45.5714961475806","0.754599551369152","96.9430094087247","83.1786417300679","13916.6412339133","0.614216524886725","0.584557627552692"
"PARQUE DO TATUAPE (LIONS CLUBE PENHA)","0.984539782452653","1.72962962962963","0.697254048541024","TATUAPE","9.5981893623784","1022.37061769616","0.3540382584905","6.58163265306122","0.534023898189127","73.0884808013355","5.84974958263773","1022.37061769616","1022.37061769616","0.548998708697151","0.299205631869879","78.5375626043406","21.4624373956594","0.14973544973545","0.144916059550206",1531,1531,18,64,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"18107","MOOCA","Urbano","0.04","0.03","0.29","0.02","0.02","0.52","0.14","0.08","0","0.22","0.52","0.13",48,"2395.993","8.71171338945717","105276.700454895","3611.47283020616","4.70444454164831","0",80,"0.360680271232843","33.2893059483371","35.7779362665203","1.46546355548434","92.7391975023518","32.3905276130753","9556.37806465835","0.429985264840865","0.548998708697151"
"PARQUE DO TIETE-NUCLEO ENGENHEIRO GOULART","0.997712555536971","5.00831564048125","0.882886924342893","CANGAIBA","15.2525345494077","720.326831226811","0.312357972472458","80.945352174873","0.522783321410647","1.63132732168435","2.0796453098486","585.726085903033","675.190691217377","0.440263752452792","0.241657633966976","21.2641630831792","37.6476688830249","0.0836526483362636","0.0747039784231664",300233,346091,6764,12480,"20.8240193873144","140.472969624798","0.259629833878294","31.7249941765483","0.016358620647212",72004,147,"4.80864937670534","0.0135978084312655","38.3977138513871","0.866201857027531","0.451724560764989","0.587739759195594","9.3412847022119","0.0218891550356957","0.0195900243868771","0.0711988975654571",19682,444,173,3,"1.4e+07","PENHA","Urbano","0.1","0.11","0.09","0.08","0.04","1","0.3","0.11","0.1","0.51","0.81","0.55",16,"38334.581","7.82417225926831","25722652.8734603","3763774.11331517","7.00565969753742","838044621",18,"-0.284347028922561","8.22339222219815","23.9360760280764","7.33087360419877","72.1463405972255","1.11992592088458","3003.68441147683","0.025481547448039","0.349946793165543"
"PARQUE DO TIETE - NUCLEO ITAIM BIACICA","0.992660896972539","1.3841059602649","0.585590758600867","JARDIM HELENA","10.6694251080148","868.314072991367","0.28342412336286","8.33890214797136","0.541820591352289","72.5779929657882","17.3046179144019","868.314072991367","868.314072991367","0.413083720601827","0.261814190489699","74.2269218471658","25.7730781528342","0.0943744482786293","0.110435210448629",3802,3802,32,192,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"140000","SAO MIGUEL","Urbano","0.11","0.1","0.1","0.06","0.07","1.16","0.3","0.18","0.18","0.67","1","0.67",13,"216913.896","11.448606077017","408909.863252814","11831.360524267","4.48545411777804","794.31",44,"-0.613850038580675","2.59568271328475","19.1928406575879","21.9716987373944","56.4675990782983","0","1932.27117073306","-0.179433586908907","0.413083720601827"
"PARQUE DO TIETE - NUCLEO JARDIM HELENA","0.99629527687348","1.37649619151251","0.479253231631818","JARDIM HELENA","11.7207564216211","478.44357477385","0.390869649168934","10.7779349363508","0.497741708519487","6.43083980239944","44.8947841149676","478.44357477385","478.44357477385","0.734941648638512","0.176938872296657","24.0272342336563","75.9727657663437","0.0826856903063365","0.0729314932854756",5966,5966,120,193,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"220000","SAO MIGUEL","Urbano","0.12","0.05","0.09","0.08","0.04","1.22","0.3","0.2","0.03","0.54","0.99","0.49",12,"23554.138","6.91429295530245","287520.501106819","4921.48696812987","4.15629572287837","640144",44,"-0.613850038580675","2.59568271328475","19.1928406575879","21.9716987373944","56.4675990782983","0","1932.27117073306","-0.179433586908907","0.734941648638512"
"PARQUE DO TIETE - NUCLEO VILA JACUI","0.995531037232039","1.39136302294197","0.629551711395192","SAO MIGUEL","11.3750702448605","609.131847460526","0.488117190277404","18.4932546374368","0.508353287431604","2.37017613863079","24.7369321096734","609.131847460526","609.131847460526","0.519843252299224","0.401097134446127","11.5282448839993","88.4717551160007","0.156328039156927","0.325236887761911",5343,5343,288,105,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"171000","SAO MIGUEL","Urbano","0.1","0.09","0.08","0.08","0.02","0.82","0.23","0.11","0","0.34","0.57","0.45",7,"136204.483","5.12329880974544","63667.2343087066","16265.7947226421","3.56138483622948","1322987",74,"-0.361939327684633","7.21393976477665","25.7880772469807","11.0825812882679","68.3860215776143","0.92726326261637","2580.46496149157","-0.064014251165997","0.519843252299224"
"PARQUE MANOEL PITTA","0.994732300297216","1.92601156069364","0.641916999894622","BELEM","11.8006060890962","1224.56194621826","0.469036484524341","24.7286295793758","0.535502250646968","4.6305912160918","9.44457947573488","1224.56194621826","1224.56194621826","0.614937851789068","0.317810249841192","39.1166007468458","60.8833992531542","0.107520069593502","0.117409512413999",16626,16626,426,411,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"210000","MOOCA","Urbano","0.11","0.12","0.03","0.08","0.02","1.12","0.35","0.31","0.18","0.85","0.79","0.59",14,"25179.019","7.99316211475577","454243.409819456","57318.8912856011","6.57582854787647","0",8,"0.079801395525234","20.794111801498","38.3536944730768","4.65115645720876","85.2134029389554","16.4532932782567","5714.28886149582","0.211861154982806","0.614937851789068"
"PARQUE NAIR BELLO","0.983221714326211","1.43814432989691","0.59307724409446","CIDADE LIDER","9.10006482498701","1277.78386072484","0.294983732093403","5.1015625","0.523583167425171","41.5197634950181","50.7938245921384","1277.78386072484","1277.78386072484","0.340247296362803","0.244690882905181","45.9870798204314","54.0129201795686","0.0808948004836759","0.0690457719162141",1167,1167,30,27,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"8600","ITAQUERA","Urbano","0.06","0.04","0","0.04","0.02","0.86","0.13","0.13","0.06","0.33","0.9","0.16",1,"47770.421","5.67839344719607","31710.9882058664","3.60748904943466","2.40915250778198","0",24,"-0.348476330182721","7.71448844628269","22.1546605789696","10.6004773750161","70.2758575543089","0.806929880018765","2892.41691449536","-0.017041827127674","0.340247296362803"
"PINHEIRINHO DAGUA","0.992491707779357","3.52425373134328","0.840622609332801","JARAGUA","12.4635828141555","1239.12301331411","0.294108776831417","21.8427458617332","0.517809810548593","52.8661381481622","9.56605849106703","1239.12301331411","1239.12301331411","0.468358492931069","0.230397728897358","70.6937753669916","29.3062246330084","0.104413597241139","0.12555532462134",32667,32667,400,1094,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"287002","PIRITUBA/JARAGUA","Urbano","0.11","0.07","0.26","0.07","0.01","1.26","0.38","0.23","0.06","0.67","0.9","0.57",84,"33170.47","8.72781518080442","1674782.63699836","6578.11854754761","4.27083814168211","2843014",42,"-0.439375791670158","5.26335990337178","20.3908029516571","13.1141113946842","65.805905650508","0.903329250256096","2357.25269217842","-0.083484286665694","0.468358492931069"
"PIQUERI","0.99499608034778","1.23125996810207","0.419453931417192","TATUAPE","11.4401165418231","415.215644253951","0.230075668562808","5.97135842880524","0.517872713008741","96.1735869274042","0.338601660862577","415.215644253951","415.215644253951","0.585372429777437","0.218112814649858","96.3386016608626","3.66139833913742","0.286787726988103","0.315765966949531",3875,3875,10,297,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"98263","MOOCA","Urbano","0.1","0.07","0.09","0.07","0.05","1.11","0.24","0.2","0.37","0.82","0.88","0.46",169,"181117.932","16.7848500810806","1526342.93076062","5866.88294863701","4.61281099056874","1769767",80,"0.360680271232843","33.2893059483371","35.7779362665203","1.46546355548434","92.7391975023518","32.3905276130753","9556.37806465835","0.429985264840865","0.585372429777437"
"PRAIA DE SAO PAULO","0.973571967191095","2.32425742574257","0.697013538376631","SOCORRO","9.99752664918435","715.728715728716","0.415595305256167","8.6698717948718","0.562532403517114","11.4038342609771","11.7254174397032","639.455782312925","599.051741908885","0.597026366409259","0.295350049020064","30.7441764584622","26.5965780251495","0.0955159080116681","0.081469272427596",1551,1453,32,75,"0","0",NA,"0",NA,0,0,"17.1552257266543","0","192.949907235622","0","0.874538199657418",NA,"42.6592455163884","0","0.0287457296242069",NA,468,0,7,0,"31022","CAPELA DO SOCORRO","Urbano","0.1","0","0.01","0.06","0","0.81","0.2","0.15","0.2","0.55","0.61","0.22",148,"136493.083","6.77672740083542","66340.7728904784","1736.45994877815","3.27718766354165","0",79,"0.164839712670636","22.9817010396973","34.5940369713562","3.90167581363747","91.6301854344781","14.4664248780722","9350.37272527546","0.233538400521198","0.597026366409259"
"PREFEITO MARIO COVAS","0.979351032448378","1.54605263157895","0.562271132450329","JARDIM PAULISTA","8.52740937044978","175.715695952616","0.34411791163161","2.21328671328671","0.481836163107312","96.6436327739388","1.83613030602172","175.715695952616","175.715695952616","0.784433292100179","0.212023297491039","97.3938795656466","2.60612043435341","0.363855421686747","0.190871369294606",89,89,3,10,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"5766","PINHEIROS","Urbano","0.11","0.07","0.35","0.07","0.04","1.41","0.2","0.17","0.18","0.56","0.74","0.43",114,"264791.24","15.5877877008731","78687.1523140073","631.012346625328","4.16628373619726","0",45,"0.884104357774209","54.0659271317092","51.4518951844732","0.423938276072698","97.1673644139954","84.5099114961063","16136.8035302112","0.593302723004134","0.784433292100179"
"PREVIDENCIA","0.99487405785444","1.40734557595993","0.529457007851311","BUTANTA","11.1235369400585","175.192553468224","0.399229003775194","3.0109243697479","0.535410111938442","3.11704762658765","5.20375040998903","147.369849689539","147.935351798862","0.405220184413759","0.354938056624405","4.36567628397254","6.25784634176686","0.0878209348255431","0.0551433544013923",1303,1308,34,18,"89.3764773742606","55.0799054480473","0.99276591077816","89.3764773742606","0.023901070352281",487,1,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"89523","BUTANTA","Urbano","0.12","0.1","0.25","0.06","0.06","1.38","0.24","0.36","0.35","0.95","0.83","0.7",165,"35814.904","12.2522591674326","1009013.36228037","6332.22757645324","4.55785637826041","0",12,"0.354137392558993","35.3065717334706","36.7111045266809","2.6543379147186","94.0410433378493","40.5153631475851","8096.94903902449","0.377808091021985","0.698993047595959"
"RAPOSO TAVARES","0.995357875020279","1.73913043478261","0.582012020429014","RAPOSO TAVARES","11.7770510673579","734.909614061425","0.288348416833633","12.964375","0.525605176170102","24.1552511415525","2.90423469068618","696.003002439482","634.953399637205","0.392774604904356","0.249361240152129","41.4618127228373","16.7842622130481","0.0568399530498656","0.121714349994375",11127,10151,152,443,"26.7254644398574","138.862826046162","0.987617758411811","41.7539250641146","0.00667734440208441",2220,2,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"180806","BUTANTA","Urbano","0.11","0.12","0.26","0.08","0.04","1.13","0.35","0.35","0","0.7","0.83","0.7",42,"1241857.366","8.45529819661619","1144352.74087733","4795.33803541027","3.89371027554758","0",65,"-0.332362837306885","7.77161259396413","24.8232298070335","12.2523014784854","73.9617545465404","2.06331720378999","2966.01000185962","-0.033971019968326","0.690196181658083"
"RAUL SEIXAS","0.991672697302296","1.1972602739726","0.550765871421006","JOSE BONIFACIO","10.2718324320509","1465.31831138862","0.370739874638855","9.6656976744186","0.537519543173272","57.7473869960635","15.5592507126374","1465.31831138862","1465.31831138862","0.535107696055052","0.280095855475511","68.6066241346545","31.3933758653455","0.121170379518358","0.134087061008247",4318,4318,75,136,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"33162","ITAQUERA","Urbano","0.08","0.05","0.16","0.07","0.04","1.09","0.22","0.18","0.31","0.72","0.78","0.45",85,"620658.272","12.9481616911148","273588.18245241","5178.73213484883","4.57746508851805","255088",47,"-0.38673711710099","5.15367400550343","18.5133995263167","11.6301726623644","77.1022981198648","0.175659541589956","2423.16325549329","-0.071227457364881","0.535107696055052"
"RODRIGO DE GASPERI","0.989871962041363","1.68229166666667","0.780933957819408","PIRITUBA","10.261271168984","851.731751069408","0.280714091923184","8.30938416422287","0.552876435943201","75.4243135090382","6.61308127501035","851.731751069408","851.731751069408","0.740766478405502","0.243412547073266","83.6139092038085","16.3860907961915","0.166739759670204","0.183400982696005",2469,2469,15,185,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"36832","PIRITUBA/JARAGUA","Urbano","0.07","0.14","0.17","0.04","0","1.16","0.22","0.12","0.37","0.72","0.91","0.52",91,"135803.726","10.3895545358928","256076.545423418","2767.55037373304","4.71473658216873","0",63,"-0.133361058263797","14.1179785581966","30.5290874612276","6.8570088504185","77.4901145951026","7.46208785728048","3957.92678367683","0.109623244550467","0.740766478405502"
"SANTA AMELIA","0.990438352536088","1.32389937106918","0.377460061577255","ITAIM PAULISTA","9.91577813570639","1886.1985472155","0.400025022879294","11.9114583333333","0.535674381468049","27.4818401937046","8.20338983050847","1886.1985472155","1886.1985472155","0.585291327714019","0.297466889845786","66.2615012106538","33.7384987893463","0.155975528499606","0.174475194305223",3895,3895,62,112,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"25171","ITAIM PAULISTA","Urbano","0.05","0.08","0.09","0.06","0.03","1.13","0.17","0.13","0.12","0.43","0.8","0.49",82,"144977.21","6.61549114406028","97356.8754215632","1782.62963733077","4.70040774510421","0",36,"-0.557912314429747","3.17775237001221","18.2914129642375","19.1331269886137","63.3876189520326","0.220421100091185","1918.16608519972","-0.167160828435478","0.585291327714019"
"SANTO DIAS","0.995678216788796","1.35549525101764","0.484799420420422","CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"135805","CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"51199.712","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129"
"SAO DOMINGOS","0.994385730270289","1.36889692585895","0.466623049240423","SAO DOMINGOS","10.9222539315069","57.3320185941682","0.230711968458591","3.00844277673546","0.514483830338036","0.784617551767855","5.90787434849979","47.3306099450627","41.977743344133","0.199501667105422","0.237361351095257","1.73545569798563","6.06423439921116","0.0990388633514417","0.0186364708657702",336,298,29,22,"92.2003099028032","25.3556838991407","0.989524289693877","92.2003099028032","0.0592133208733328",180,1,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"76278","PIRITUBA/JARAGUA","Urbano","0.08","0.14","0.06","0.07","0.04","1.08","0.27","0.15","0.24","0.66","0.7","0.64",155,"287010.443","14.1531513671275","931068.600974321","22647.3768997192","8.07369877723365","791597",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.594512978399649"
"SAPOPEMBA (ATERRO)","0.996239385715347","1.88325791855204","0.602785563244067","SAO RAFAEL","12.3496141877949","212.327524386345","0.47281342222697","15.16251298027","0.515774298442954","0.612574627832834","60.0828574143994","212.327524386345","212.327524386345","0.502434663755892","0.395366217812808","4.29752637354092","95.7024736264591","0.149878147847279","0.394540640881288",4915,4915,251,96,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"305088","SAO MATEUS","Urbano","0.05","0","0.01","0.07","0.01","0.52","0.3","0.18","0.03","0.52","0.64","0.33",79,"180807.315","5.89532492770423","71611.9857280552","4014.40532687306","3.23957720565598","3050985",75,"-0.589927327888117","2.86914262970168","18.7811416582184","18.3853408114897","51.6241507432994","0","2085.67521366948","-0.140227347311538","0.502434663755892"
"SENA","0.982288256526484","2.50299401197605","0.871555500462707","TREMEMBE","10.1259608497474","780.209324452902","0.266017187841438","6.70754716981132","0.534207290685278","50.8880431335236","3.56803044719315","780.209324452902","780.209324452902","0.691830209827237","0.238446560518616","89.3870916587377","10.6129083412623","0.226747544771808","0.21752380952381",1968,1968,9,139,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"27789","JACANA/TREMEMBE","Urbano","0.11","0.04","0","0.05","0","1","0.32","0.12","0.37","0.82","0.88","0.27",67,"61790.088","9.98521977232602","230071.945079107","3013.81305018067","3.63522113761896","0",81,"-0.38140695766771","7.7289051230104","21.963661997277","12.0454765516893","62.411628240591","3.51412513883407","3127.03188499658","-0.009410208766238","0.691830209827237"
